cif_id,property
mp-557863,99
mp-1181551,105
mp-569991,107
mp-1228607,115
mp-758960,101
mp-771256,97
mp-31746,108
mp-1213903,108
mp-1214529,90
mp-862718,114
mp-557918,103
mp-1198837,109
mp-1222102,83
mp-1094086,90
mp-754209,109
mp-505246,106
mp-767701,60
mp-760165,90
mp-1226276,61
mp-775973,89
mp-1037312,90
mp-1197781,97
mp-541044,120
mp-752792,82
mp-675545,117
mp-569246,118
mp-1174606,114
mp-568621,60
mp-1192770,87
mp-30656,119
mp-771317,91
mp-758493,78
mp-1311658,73
mp-777643,100
mp-1077263,84
mp-777741,92
mp-19976,90
mp-759681,96
mp-14999,93
mp-766483,92
mp-1195311,114
mp-849411,119
mp-768548,117
mp-1100939,88
mp-1176881,89
mvc-5779,118
mp-758094,109
mp-850892,89
mp-556985,114
mp-1182066,82
mp-13346,104
mvc-3126,95
mp-556276,91
mp-767363,89
mp-24108,90
mp-758139,117
mp-866481,90
mp-1180812,88
mp-756153,90
mp-1200225,76
mp-644418,112
mp-531917,81
mp-1279360,79
mp-778844,89
mp-40502,60
mp-28391,102
mp-1179513,90
mp-1218724,104
mp-1288479,61
mp-1227233,90
mp-1073304,103
mp-1517730,90
mp-770101,112
mp-1217197,120
mp-764043,119
mp-1182792,94
mp-626299,89
mp-29352,106
mp-29074,90
mp-850875,114
mp-1297798,109
mp-1179984,77
mp-1179966,90
mp-23477,119
mp-771985,108
mp-1195119,94
mp-1174203,118
mp-561165,94
mp-1172893,112
mp-1279062,74
mp-756308,119
mp-1204414,90
mp-756990,70
mp-2204,109
mp-1282740,90
mp-757152,109
mp-1218672,108
mvc-12739,83
mp-1200233,90
mp-770286,89
mp-569776,90
mp-1216969,80
mvc-5367,80
mp-743771,119
mp-1036839,90
mp-754368,116
mp-1199681,90
mp-4344,111
mp-17540,105
mp-760969,89
mp-764701,105
mp-31259,96
mp-1272386,89
mp-1282714,60
mp-771041,91
mp-1213527,77
mp-755928,99
mp-28361,92
mp-761259,90
mp-1201323,107
mp-774554,84
mp-757037,117
mp-540864,90
mp-557484,85
mp-1222672,85
mp-1302251,74
mp-676804,114
mp-570644,119
mp-1206248,90
mp-645701,89
mp-633538,85
mp-774248,89
mp-559012,109
mp-686369,86
mp-989576,60
mp-622375,115
mp-1277185,60
mp-754619,89
mp-1205445,110
mp-1213315,97
mp-1182770,90
mp-1219756,60
mp-1074538,78
mvc-10708,78
mp-32749,77
mp-767276,91
mp-1182923,69
mp-998194,90
mp-1221439,89
mp-758273,95
mp-1278185,117
mp-703291,118
mp-1199663,104
mp-743863,90
mp-559748,96
mp-1232148,90
mp-10752,60
mp-561519,88
mp-561022,104
mp-1246444,101
mp-17519,89
mp-1197830,90
mp-1301441,89
mp-1222676,95
mp-1234171,89
mvc-15475,90
mp-1272899,103
mp-1273461,89
mp-772530,113
mp-1213306,91
mp-1223763,90
mp-685907,79
mp-26416,95
mp-1191917,105
mp-1202310,90
mp-774573,64
mp-27583,105
mp-1204488,96
mp-764990,119
mp-1076805,90
mp-779755,83
mp-851093,108
mp-1178343,89
mp-1224521,64
mp-1543276,86
mp-8539,90
mp-560885,60
mp-1247743,119
mp-1093705,114
mp-1192956,112
mp-760351,89
mp-754320,93
mp-1078686,104
mp-673655,77
mp-1229160,100
mp-1199276,70
mp-540,60
mp-759110,93
mp-757833,90
mp-761000,119
mp-766210,99
mp-1186413,116
mp-1100970,103
mvc-12553,78
mp-560128,106
mp-1097017,114
mp-754865,94
mp-1191281,90
mp-571169,79
mp-1120778,89
mp-1276496,89
mp-776410,90
mp-771073,119
mp-1201379,90
mp-849286,90
mp-1175612,89
mp-1212123,90
mp-695948,90
mp-1175387,103
mp-752836,84
mp-755113,71
mp-1220556,90
mp-1284552,73
mp-1177427,63
mp-1179258,90
mp-849482,89
mp-1282537,89
mp-1076207,89
mp-1178212,119
mp-28096,86
mp-753754,91
mp-634326,90
mp-1202251,90
mp-631537,60
mp-1521817,90
mp-3891,111
mp-554280,111
mp-863402,90
mp-532666,90
mp-1190556,89
mp-1177394,118
mp-556102,89
mp-1210722,90
mp-1221346,107
mp-1211642,90
mp-1247045,119
mp-1229218,114
mp-1097539,63
mp-1223008,90
mp-1099229,90
mp-1192652,112
mp-1186993,90
mp-24816,109
mp-1073484,102
mp-680486,90
mp-777862,104
mp-21390,90
mp-1087486,93
mp-604583,90
mp-1228063,75
mp-1220943,119
mp-1523281,90
mp-634900,77
mp-758301,85
mp-1100558,102
mp-1226360,89
mp-1521621,90
mp-1213842,119
mp-674493,61
mp-1094871,108
mp-17870,88
mp-769659,89
mvc-4902,86
mvc-15358,67
mp-1029850,89
mp-18005,90
mp-764519,89
mp-1223747,62
mvc-7371,90
mp-11383,60
mp-1184427,60
mp-709549,118
mp-1173569,86
mp-1203812,90
mp-554420,90
mp-765576,106
mp-1304173,106
mp-773170,119
mp-1104196,114
mp-757097,90
mp-1226780,109
mp-760313,88
mp-648394,90
mp-1214496,117
mp-1182068,88
mp-26535,89
mp-717,118
mp-630711,90
mp-1238967,108
mp-1220534,105
mp-1100818,103
mp-640312,90
mp-867551,113
mp-1111602,60
mp-1183839,107
mp-540518,90
mp-756799,109
mp-568080,96
mp-677002,90
mp-1216257,90
mp-1204092,119
mp-866660,86
mp-768711,118
mp-1239197,91
mp-1213189,88
mp-1200288,109
mp-532289,90
mp-1210502,107
mp-1220956,94
mp-1214596,91
mp-1225434,109
mp-761154,111
mp-680679,105
mp-23376,102
mp-17217,89
mp-1219063,90
mp-27452,90
mp-758138,118
mp-1245323,96
mp-555407,89
mp-540862,110
mvc-6340,117
mp-1106254,108
mp-560955,94
mp-1093751,63
mp-770820,92
mp-1228198,87
mp-22854,94
mp-1100716,100
mp-1176835,90
mp-1217687,61
mp-560899,110
mp-1075651,83
mp-1182497,82
mp-1174864,89
mp-20287,90
mp-1225591,106
mp-1191652,103
mp-1182474,95
mp-1039713,90
mp-22114,90
mp-756556,119
mp-1521970,90
mp-863371,89
mp-1199472,113
mvc-2939,91
mp-31293,91
mp-1190455,106
mp-756838,90
mp-1223712,90
mp-676089,89
mp-1244934,95
mp-1518348,90
mp-1072653,60
mp-1113313,60
mp-542200,111
mp-676645,85
mp-1201947,99
mp-1245587,81
mp-770872,89
mp-1177485,91
mp-1101692,85
mp-31818,99
mp-2865,102
mp-1226893,75
mp-504946,89
mp-1180615,102
mvc-14155,90
mp-1075504,96
mp-1213859,85
mp-561255,80
mp-1120827,94
mp-569275,90
mp-1519420,60
mp-1100701,90
mp-1218343,89
mvc-10026,119
mp-42583,90
mp-556129,97
mp-1216592,106
mp-772209,89
mp-1193752,90
mp-755977,90
mp-1227455,119
mp-1195867,80
mp-18995,60
mp-1196257,89
mp-1193512,105
mp-1180693,100
mp-555802,90
mp-1209478,76
mp-769481,107
mp-1213406,118
mp-1221444,91
mp-568363,119
mp-561110,92
mp-1226275,82
mp-1221071,90
mp-1186872,60
mp-1646657,90
mp-1178282,89
mp-1097510,61
mp-1212700,91
mp-1080106,109
mp-504662,103
mp-697317,90
mp-1104990,110
mp-1215340,119
mp-768426,91
mp-755861,101
mp-582134,90
mp-850739,92
mvc-8086,83
mvc-9328,90
mp-28037,109
mp-764985,96
mp-1221275,114
mp-760344,95
mp-849457,94
mp-603606,90
mp-1246999,90
mp-22942,119
mp-753638,108
mp-867134,90
mvc-3991,90
mp-673704,82
mp-1275773,81
mp-1213333,115
mp-744790,85
mp-1567921,88
mp-1205804,100
mp-774224,102
mp-1218371,106
mp-1095154,120
mp-677246,82
mp-618964,90
mp-1198353,90
mp-561048,102
mp-542148,99
mp-761005,89
mp-1105453,106
mp-755339,89
mp-1197751,90
mp-1576123,89
mp-849301,102
mp-1193408,88
mp-1222981,115
mp-768041,90
mp-759398,61
mp-1221155,89
mp-1174208,88
mp-9938,76
mp-1222732,119
mp-761197,83
mp-554964,97
mp-762572,90
mp-1211738,120
mp-753301,110
mp-1228578,72
mp-647374,60
mp-774498,103
mp-707226,90
mp-1223238,90
mp-1196865,118
mp-1247262,62
mp-1232213,112
mp-1189214,90
mp-773502,90
mp-1188383,109
mp-1210880,86
mp-780142,90
mp-1661926,102
mp-1105562,103
mp-1176886,119
mp-1223369,90
mp-560901,91
mp-1174771,106
mp-1226372,110
mp-1190515,85
mp-556318,92
mp-1174554,119
mp-772547,90
mp-1518140,90
mp-1209323,116
mp-1211713,88
mp-1265780,89
mp-550898,119
mp-1266421,119
mp-1174855,100
mvc-5491,60
mp-771072,119
mp-31020,107
mp-26120,96
mp-30997,90
mvc-678,108
mp-675376,89
mp-1204400,102
mp-754081,108
mp-1213456,112
mp-1177495,60
mp-1029947,120
mp-778857,89
mp-772925,78
mp-760981,89
mp-1100658,106
mp-1018052,104
mp-676320,99
mp-1196150,90
mp-504117,110
mp-753412,85
mvc-280,101
mp-26421,108
mp-984697,90
mp-1196761,106
mp-1178148,119
mp-672695,105
mp-10837,90
mp-757047,90
mvc-7384,90
mp-684898,88
mp-1027736,119
mp-20444,113
mp-775905,90
mp-849985,92
mvc-13180,60
mp-867606,97
mp-1213734,95
mp-1181303,93
mp-1215706,88
mp-1211552,88
mp-26756,111
mp-1232442,93
mp-34650,106
mp-1303634,108
mp-685105,119
mp-1215944,89
mp-1247631,89
mp-1247244,119
mp-571505,111
mp-1175562,105
mp-1195976,90
mp-1205274,90
mvc-8407,102
mp-1220226,90
mp-768952,86
mp-770576,107
mp-1245262,91
mp-704981,119
mp-1223597,105
mp-1093983,69
mp-1103194,90
mp-768107,111
mp-753454,77
mp-1212121,82
mp-662720,89
mp-1207891,109
mp-674842,90
mp-1075589,94
mp-559627,83
mp-722867,89
mp-1246857,108
mp-1099323,115
mp-756307,119
mp-684923,119
mp-756746,79
mp-607841,90
mp-769584,92
mp-1225684,90
mp-1099317,118
mvc-9889,90
mp-1192628,112
mp-1644766,107
mp-1277718,118
mp-979919,120
mp-775976,89
mp-1215517,60
mp-1180331,119
mp-1201375,100
mp-1006616,88
mp-1102363,90
mp-580931,112
mp-865230,60
mp-1180160,105
mp-1521350,90
mp-776323,76
mp-758018,90
mp-626500,117
mp-662796,108
mp-674972,90
mp-1237332,86
mp-561149,104
mp-1178584,86
mp-1200192,90
mp-683938,110
mp-627023,97
mp-1181699,103
mp-696529,120
mp-580226,90
mp-772715,119
mp-1210567,81
mp-1265273,90
mp-559927,90
mp-774300,89
mp-754086,90
mp-1178206,118
mp-1102877,119
mp-1180243,96
mp-4854,104
mp-1224824,91
mp-1201367,90
mp-655003,103
mp-561642,90
mp-1222220,94
mp-1204375,90
mp-1073181,113
mp-771093,90
mvc-9284,104
mp-30923,104
mp-765706,119
mp-1251503,102
mvc-7860,90
mp-754720,82
mp-1095979,60
mp-1182572,112
mp-754563,119
mp-551451,67
mp-1239135,90
mp-9230,104
mp-1202018,92
mp-779876,87
mp-1174322,89
mp-1228948,89
mp-1281591,90
mp-1205009,96
mp-766680,105
mp-1208559,109
mp-1255039,106
mp-21634,117
mp-849566,71
mp-557580,85
mp-755015,114
mp-1246874,119
mp-1214918,85
mvc-7545,106
mp-1003765,88
mp-1219310,73
mp-1224837,114
mvc-133,88
mp-759876,112
mp-28771,109
mp-755469,88
mp-684965,89
mp-1208660,90
mvc-5787,90
mp-774362,90
mp-1211834,87
mp-532016,109
mp-772605,92
mp-1245818,90
mp-1203960,91
mp-705558,89
mp-1316890,119
mp-850393,89
mp-1074265,97
mp-574169,83
mp-866712,103
mp-752846,105
mp-774512,90
mp-1244947,89
mp-765501,85
mp-765595,90
mp-760322,89
mp-752748,88
mp-690946,115
mp-1194067,112
mp-29090,119
mp-628583,93
mp-1194773,90
mp-1211219,93
mp-1211141,90
mp-1641247,116
mp-1093720,62
mp-755791,89
mp-1247434,114
mp-1100632,102
mp-1100767,60
mp-27314,89
mp-19357,61
mp-1177180,89
mp-758010,119
mp-1264011,84
mp-675681,72
mp-24729,102
mp-1227856,90
mp-1204609,83
mp-684626,89
mp-1182299,90
mp-1262201,120
mp-770394,90
mp-1099113,117
mp-1218628,119
mp-1218002,81
mp-1643890,108
mp-1247633,89
mp-1210074,105
mp-1095012,78
mp-569207,119
mp-1203348,90
mp-1217706,78
mp-1190117,115
mp-556861,66
mp-1219255,82
mp-1096716,60
mp-605839,90
mp-1188281,84
mp-1662144,118
mp-1198289,118
mp-1304043,89
mp-1177768,108
mp-541735,111
mp-1210500,90
mp-554190,79
mp-1174631,83
mp-1101538,99
mp-21071,90
mp-758525,90
mp-1185565,90
mp-662714,107
mp-779457,89
mp-1077889,79
mp-768752,94
mp-738637,72
mp-1246648,76
mp-779125,90
mp-755981,119
mp-1199379,90
mp-1174738,116
mp-1211154,90
mp-12199,99
mp-1099672,89
mp-1006324,108
mvc-2821,89
mp-1175667,104
mp-1217348,90
mp-759186,92
mp-17395,67
mp-705448,73
mp-1074408,88
mp-765986,89
mp-1176341,103
mp-1176839,89
mp-780106,61
mp-1191216,83
mp-1213496,90
mp-703480,109
mp-753438,85
mp-1226273,90
mp-1179560,88
mp-1176902,119
mp-1202196,91
mp-765009,119
mp-1209520,105
mp-775261,90
mp-1216980,71
mp-551437,98
mp-1239120,90
mp-754878,90
mp-1220175,81
mp-779026,63
mvc-12278,91
mp-772227,89
mp-19066,117
mp-1197210,82
mp-1174540,106
mp-1210284,99
mp-1204554,115
mp-559088,107
mp-1103578,90
mp-780735,119
mp-764798,89
mp-1246981,90
mp-561474,117
mp-1218158,101
mp-557561,88
mp-1647971,110
mp-1212389,90
mp-1193103,90
mp-773067,90
mp-1198565,102
mp-763434,89
mp-1097531,63
mp-1216475,90
mp-773163,120
mp-1209946,115
mp-669351,90
mp-1173253,103
mp-626631,92
mp-1245296,91
mp-1209074,90
mp-849798,115
mp-756642,95
mp-1238863,98
mp-566301,90
mp-1208071,90
mp-1522804,90
mp-778490,91
mp-1274351,119
mp-1213388,90
mp-1176950,89
mp-1182536,85
mvc-6090,89
mp-1194636,114
mp-1309291,119
mp-1175029,99
mp-1246449,101
mp-1210020,90
mp-28507,90
mp-865104,92
mp-1221556,105
mp-1075377,99
mp-1095140,82
mp-1094776,105
mp-778073,90
mp-1176697,87
mp-1246725,90
mp-753284,86
mp-1179588,82
mp-1221178,89
mp-779906,90
mp-981378,60
mp-504811,102
mp-25970,106
mp-1218277,90
mp-1175670,83
mp-643074,96
mp-755204,88
mp-1095258,105
mp-1183385,90
mp-26838,108
mp-1177302,90
mp-765719,89
mp-754297,109
mp-781053,115
mp-545646,90
mp-1173850,119
mp-1218162,90
mp-1212425,73
mp-1517174,90
mp-1175910,87
mp-1076095,90
mp-3777,116
mp-754679,109
mp-758428,90
mp-756240,108
mp-849567,117
mp-540416,102
mp-977129,90
mp-867237,94
mp-762515,119
mp-1222530,61
mp-1194946,120
mp-767873,89
mp-1520366,90
mp-1025933,120
mp-763114,118
mp-572271,86
mp-1222632,104
mp-30105,103
mp-1194060,90
mp-1177329,90
mp-677597,89
mp-600109,90
mp-1247212,110
mp-760258,110
mp-20099,99
mp-1177346,89
mp-771643,92
mp-578629,109
mp-1203475,90
mp-645316,82
mp-778496,97
mp-16909,90
mp-1191558,109
mp-19520,93
mp-555305,102
mp-583967,103
mp-556253,103
mp-1229311,90
mp-1290649,119
mp-976437,102
mp-16457,119
mp-3319,60
mp-1197753,107
mp-1198842,105
mp-3207,110
mvc-1260,107
mp-635425,73
mp-18698,114
mp-1217816,73
mp-1181006,90
mvc-9863,90
mp-1099792,90
mp-781859,107
mp-975658,90
mp-16808,112
mp-1224205,90
mp-1093982,66
mp-1103634,90
mp-28009,119
mp-758230,90
mp-1220213,82
mp-766688,84
mp-1205212,106
mp-753263,102
mp-31412,120
mp-677136,90
mp-768607,92
mp-772119,76
mp-1209765,97
mp-766022,90
mp-542133,116
mp-626015,100
mp-758757,84
mp-772149,93
mp-1216724,114
mp-27218,110
mp-33940,61
mp-1174704,82
mp-570074,83
mvc-9618,90
mp-1193401,79
mp-1245687,90
mvc-13666,97
mp-755942,84
mp-1205288,91
mp-1100725,100
mp-26359,96
mp-651279,85
mp-28780,102
mp-18934,90
mp-14118,90
mp-1211873,105
mp-530977,119
mp-1197760,108
mp-707521,89
mp-1207820,90
mp-1208255,106
mp-6105,90
mp-556384,90
mp-1204879,107
mp-1196623,102
mp-755273,90
mp-1185127,120
mp-1309138,113
mp-541057,118
mp-556762,110
mp-581678,106
mp-1228986,82
mp-1203796,105
mp-782654,88
mp-1200535,90
mp-1223372,89
mp-19240,116
mp-13758,90
mp-770348,90
mp-1255165,93
mp-1247392,61
mp-763464,80
mp-774717,89
mp-997553,91
mp-29199,111
mp-504801,109
mp-31114,102
mp-754203,90
mp-1113835,60
mp-1074057,81
mp-1080257,101
mp-851033,109
mp-1175222,78
mp-776212,109
mp-772433,90
mp-1225442,106
mp-1101619,92
mvc-10625,91
mp-1196290,99
mp-1207687,107
mp-5594,97
mp-1207335,111
mp-1248532,86
mp-774309,91
mp-762271,81
mp-1208355,108
mp-8208,108
mp-26481,94
mp-776505,88
mp-1036268,90
mp-4478,90
mp-758156,90
mp-1214333,102
mp-29203,90
mp-555300,88
mvc-9232,107
mp-1247645,91
mp-1176764,92
mp-752590,109
mvc-782,106
mp-1199449,90
mp-775264,114
mp-18183,107
mp-6226,60
mp-1191424,80
mp-1204903,90
mp-1194862,90
mvc-7988,103
mp-2058,90
mp-1175535,109
mp-1182197,90
mp-611316,97
mp-644334,112
mp-752421,89
mp-1223547,85
mp-743511,89
mp-1207547,105
mp-1228291,90
mp-1180596,72
mp-30358,110
mp-998732,90
mp-1204162,92
mp-1224626,73
mp-1195743,90
mp-1218552,104
mp-1523297,60
mp-1290075,90
mp-1095608,90
mp-1195494,85
mp-8436,80
mp-1214116,90
mp-685196,119
mp-707443,82
mp-572871,102
mp-530036,90
mp-1179842,109
mp-1224610,115
mp-19061,101
mp-1101576,111
mp-550745,119
mvc-6,89
mp-24732,90
mp-978284,102
mp-755210,108
mvc-10612,92
mp-505412,89
mp-1298592,89
mp-756697,108
mp-14550,90
mp-1214695,71
mp-1212176,90
mp-1113299,60
mp-774292,89
mp-1226578,80
mp-980150,60
mp-753175,106
mp-677497,89
mp-1100664,107
mp-20168,119
mp-777716,93
mp-758131,90
mp-1245041,108
mp-757347,105
mp-1095992,64
mp-558625,95
mp-1272500,119
mp-1183069,78
mp-558345,92
mp-581635,119
mp-1069707,111
mp-1179605,89
mp-771651,89
mp-770765,89
mp-1216467,105
mp-1094152,108
mp-530985,104
mp-1245904,109
mp-774861,119
mp-1197528,113
mp-676011,114
mp-28394,100
mp-1179381,94
mp-760372,90
mp-1246188,88
mp-1211757,78
mp-1196246,70
mp-1246063,82
mp-780621,91
mp-626201,90
mp-1237359,107
mp-1096819,90
mp-766075,89
mp-1245025,88
mp-1177013,87
mp-753636,104
mp-1177218,90
mp-1096547,60
mp-1212390,102
mp-631506,60
mvc-10452,97
mp-849281,107
mp-756236,89
mp-1219340,119
mp-1147697,89
mp-8930,115
mp-755968,90
mp-371,90
mp-1662213,89
mp-29597,116
mp-625381,104
mp-759136,81
mp-1097398,62
mvc-2283,106
mp-756133,88
mp-1180396,87
mp-1180205,105
mp-754443,106
mp-1174684,88
mp-1249637,72
mp-569726,68
mp-1189979,76
mp-1200992,120
mp-1226713,106
mp-1113501,60
mvc-12174,82
mp-600050,90
mp-1183227,120
mp-1175052,87
mp-1210822,88
mp-1203855,106
mvc-2921,94
mp-1277563,119
mp-752394,90
mvc-3081,110
mp-1188370,102
mp-558215,103
mp-1207255,112
mp-1215570,119
mp-780865,92
mp-1201793,88
mp-780696,84
mp-770551,97
mp-1277114,88
mp-707391,90
mp-1211135,90
mp-764826,92
mp-20814,90
mp-1174575,101
mp-768798,104
mp-1223628,119
mp-570039,75
mp-1192919,100
mp-1177248,90
mp-1218292,89
mp-1002228,90
mp-1073315,79
mvc-12765,89
mp-777429,89
mp-1191179,120
mp-540621,90
mp-1023508,119
mp-770152,89
mp-1223474,89
mp-1101007,93
mp-745114,94
mp-779412,93
mp-850211,116
mp-780127,83
mp-1215300,115
mp-759397,91
mp-1099254,90
mp-1222388,91
mp-559672,120
mp-973065,120
mp-1191386,102
mp-1174304,96
mp-851256,90
mp-1200595,108
mp-653267,104
mp-1100466,119
mp-1223647,73
mp-776423,60
mp-1647689,85
mp-560112,102
mp-776285,89
mp-772117,90
mp-1203101,104
mp-684733,109
mp-1037103,90
mp-558621,91
mp-1192752,99
mp-1178138,89
mp-672963,90
mp-2118,109
mp-505296,90
mp-776360,109
mp-776727,91
mp-1641378,90
mp-1212909,60
mvc-6009,89
mp-572921,100
mp-757382,89
mp-558889,107
mp-733613,90
mp-1177150,92
