cif_id,property
mp-1282714,5.948543
mp-771041,9.128124
mp-1213527,11.616809
mp-755928,7.103053
mp-28361,13.23019
mp-761259,12.422452
mp-1201323,13.02724
mp-774554,12.158428
mp-757037,7.699935
mp-540864,12.05569
mp-557484,9.90876
mp-1222672,11.531087
mp-1302251,10.711552
mp-676804,8.111492
mp-570644,14.041508
mp-1206248,21.205907
mp-645701,20.527387
mp-633538,7.373541
mp-774248,10.225204
mp-559012,9.544505
mp-686369,26.034796
mp-989576,5.64313
mp-622375,13.065923
mp-1277185,5.935186
mp-754619,8.59133
mp-1205445,6.598944
mp-1213315,14.053033
mp-1182770,15.023411
mp-1219756,7.237248
mp-1074538,6.477471
mvc-10708,8.338287
mp-32749,7.143415
mp-767276,9.780017
mp-1182923,5.28129
mp-998194,5.735617
mp-1221439,8.865599
mp-758273,10.468179
mp-1278185,18.049755
mp-703291,10.545122
mp-1199663,15.564282
mp-743863,23.698556
mp-559748,11.629964
mp-1232148,14.539547
mp-10752,3.506728
mp-561519,7.31863
mp-561022,17.113055
mp-1246444,8.483851
mp-17519,9.948402
mp-1197830,16.595465
mp-1301441,10.275942
mp-1222676,7.339638
mp-1234171,8.773579
mvc-15475,4.003727
mp-1272899,6.80766
mp-1273461,9.620071
mp-772530,9.061726
mp-1213306,9.887025
mp-1223763,11.196211
mp-685907,10.607073
mp-26416,7.674959
mp-1191917,10.482956
mp-1202310,16.532213
mp-774573,8.49854
mp-27583,13.533605
mp-1204488,12.967482
mp-764990,14.242343
mp-1076805,7.756009
mp-779755,24.438884
mp-851093,9.993318
mp-1178343,15.335572
mp-1224521,11.311271
mp-1543276,7.989545
mp-8539,9.030147
mp-560885,5.102231
mp-1247743,6.833669
mp-1093705,11.843618
mp-1192956,10.101319
mp-760351,8.95495
mp-754320,8.449943
mp-1078686,5.216309
mp-673655,9.08726
mp-1229160,17.850067
mp-1199276,10.283644
mp-540,4.927243
mp-759110,7.694628
mp-757833,10.967776
mp-761000,14.262199
mp-766210,16.602883
mp-1186413,4.846302
mp-1100970,13.227928
mvc-12553,7.929906
mp-560128,12.491869
mp-1097017,5.98539
mp-754865,15.417435
mp-1191281,6.941607
mp-571169,11.931112
mp-1120778,5.165849
mp-1276496,6.660914
mp-776410,15.327503
mp-771073,9.54958
mp-1201379,11.886129
mp-849286,12.840233
mp-1175612,10.133803
mp-1212123,10.069845
mp-695948,12.869498
mp-1175387,7.859149
mp-752836,6.731292
mp-755113,7.231414
mp-1220556,12.112097
mp-1284552,9.826789
mp-1177427,8.659394
mp-1179258,8.375125
mp-849482,16.021091
mp-1282537,6.012272
mp-1076207,16.853154
mp-1178212,5.689416
mp-28096,11.8739
mp-753754,10.384159
mp-634326,9.922791
mp-1202251,17.001564
mp-631537,3.65779
mp-1521817,8.525595
mp-3891,8.560562
mp-554280,9.635826
mp-863402,9.858745
mp-532666,22.574167
mp-1190556,8.69821
mp-1177394,6.062597
mp-556102,8.633564
mp-1210722,9.27286
mp-1221346,11.389475
mp-1211642,14.057625
mp-1247045,8.649617
mp-1229218,28.087919
mp-1097539,11.432019
mp-1223008,7.73314
mp-1099229,10.217951
mp-1192652,10.457881
mp-1186993,3.582486
mp-24816,7.744585
mp-1073484,9.006903
mp-680486,17.158146
mp-777862,15.655638
mp-21390,17.595354
mp-1087486,10.560227
mp-604583,25.933097
mp-1228063,9.770284
mp-1220943,10.057752
mp-1523281,7.545615
mp-634900,5.606182
mp-758301,14.825374
mp-1100558,10.231039
mp-1226360,6.936651
mp-1521621,8.549221
mp-1213842,10.41523
mp-674493,7.460279
mp-1094871,8.017241
mp-17870,7.800941
mp-769659,9.267746
mvc-4902,8.148387
mvc-15358,6.488372
mp-1029850,18.590302
mp-18005,12.471266
mp-764519,11.395054
mp-1223747,8.131325
mvc-7371,7.717136
mp-11383,4.838524
mp-1184427,5.159847
mp-709549,19.792385
mp-1173569,19.531682
mp-1203812,13.67078
mp-554420,9.143947
mp-765576,11.428877
mp-1304173,7.855798
mp-773170,9.277665
mp-1104196,10.207387
mp-757097,13.671668
mp-1226780,5.761126
mp-760313,5.647576
mp-648394,11.724511
mp-1214496,7.928623
mp-1182068,6.375934
mp-26535,19.362805
mp-717,4.577933
mp-630711,17.982758
mp-1238967,7.176466
mp-1220534,8.671363
mp-1100818,7.958826
mp-640312,11.17337
mp-867551,6.182023
mp-1111602,6.959219
mp-1183839,7.163858
mp-540518,17.493058
mp-756799,6.553152
mp-568080,9.667369
mp-677002,13.620754
mp-1216257,12.64661
mp-1204092,12.259744
mp-866660,18.909891
mp-768711,5.768453
mp-1239197,6.967356
mp-1213189,7.706948
mp-1200288,14.977946
mp-532289,30.398351
mp-1210502,8.86036
mp-1220956,18.241988
mp-1214596,18.635063
mp-1225434,8.373485
mp-761154,10.137204
mp-680679,15.087219
mp-23376,15.21168
mp-17217,10.730582
mp-1219063,7.517666
mp-27452,14.04285
mp-758138,11.805785
mp-1245323,10.685685
mp-555407,14.303624
mp-540862,14.816825
mvc-6340,21.825446
mp-1106254,11.222317
mp-560955,18.182947
mp-1093751,11.22481
mp-770820,8.945525
mp-1228198,13.198643
mp-22854,15.003033
mp-1100716,10.334376
mp-1176835,12.205097
mp-1217687,5.396554
mp-560899,11.310612
mp-1075651,13.006416
mp-1182497,14.803244
mp-1174864,10.167362
mp-20287,9.208578
mp-1225591,12.785723
mp-1191652,9.962893
mp-1182474,11.298888
mp-1039713,8.595286
mp-22114,7.398479
mp-756556,9.311091
mp-1521970,8.546004
mp-863371,14.168116
mp-1199472,14.187777
mvc-2939,16.45947
mp-31293,10.524506
mp-1190455,18.828207
mp-756838,9.242503
mp-1223712,9.414898
mp-676089,5.896869
mp-1244934,12.427075
mp-1518348,8.573258
mp-1072653,5.060137
mp-1113313,7.53614
mp-542200,10.650161
mp-676645,18.986921
mp-1201947,10.931604
mp-1245587,8.053832
mp-770872,12.97772
mp-1177485,10.336106
mp-1101692,5.680535
mp-31818,14.649976
mp-2865,13.560577
mp-1226893,11.526743
mp-504946,11.180895
mp-1180615,12.582628
mvc-14155,7.588825
mp-1075504,13.672455
mp-1213859,10.721857
mp-561255,16.521833
mp-1120827,8.739662
mp-569275,10.402519
mp-1519420,6.154634
mp-1100701,9.729925
mp-1218343,16.032226
mvc-10026,5.498892
mp-42583,9.03606
mp-556129,8.050732
mp-1216592,7.537202
mp-772209,10.860714
mp-1193752,10.767406
mp-755977,14.603721
mp-1227455,7.857048
mp-1195867,14.899222
mp-18995,5.784921
mp-1196257,11.144346
mp-1193512,8.173698
mp-1180693,7.391507
mp-555802,12.722401
mp-1209478,8.042806
mp-769481,11.416296
mp-1213406,7.793
mp-1221444,6.749043
mp-568363,8.149903
mp-561110,15.898866
mp-1226275,7.421857
mp-1221071,12.137017
mp-1186872,7.260785
mp-1646657,9.785072
mp-1178282,9.745527
mp-1097510,10.266018
mp-1212700,8.884037
mp-1080106,6.103414
mp-504662,11.412238
mp-697317,20.682833
mp-1104990,7.918755
mp-1215340,8.321339
mp-768426,15.266483
mp-755861,8.547923
mp-582134,36.690766
mp-850739,8.075264
mvc-8086,6.858672
mvc-9328,8.017893
mp-28037,12.065929
mp-764985,20.507501
mp-1221275,8.58291
mp-760344,8.527048
mp-849457,7.652491
mp-603606,9.177625
mp-1246999,13.096531
mp-22942,6.255579
mp-753638,8.066227
mp-867134,7.063262
mvc-3991,10.337479
mp-673704,11.736031
mp-1275773,8.201018
mp-1213333,14.056898
mp-744790,12.396084
mp-1567921,6.388293
mp-1205804,11.114766
mp-774224,10.957295
mp-1218371,7.511315
mp-1095154,7.728186
mp-677246,12.094918
mp-618964,15.96531
mp-1198353,9.62716
mp-561048,8.86381
mp-542148,17.113079
mp-761005,15.851709
mp-1105453,7.883744
mp-755339,8.715158
mp-1197751,8.874576
mp-1576123,10.079108
mp-849301,12.440553
mp-1193408,8.535864
mp-1222981,5.42192
mp-768041,10.326675
mp-759398,8.695659
mp-1221155,9.395138
mp-1174208,12.505479
mp-9938,5.328115
mp-1222732,5.949824
mp-761197,17.329679
mp-554964,17.938676
mp-762572,15.346187
mp-1211738,7.970533
mp-753301,6.944216
mp-1228578,12.813626
mp-647374,7.594545
mp-774498,6.702354
mp-707226,13.227706
mp-1223238,7.8184
mp-1196865,19.147994
mp-1247262,7.237512
mp-1232213,7.572964
mp-1189214,7.624034
mp-773502,9.925218
mp-1188383,7.080327
mp-1210880,13.116805
mp-780142,8.382228
mp-1661926,12.381753
mp-1105562,5.984395
mp-1176886,20.762799
mp-1223369,7.912379
mp-560901,14.396223
mp-1174771,6.638401
mp-1226372,9.611485
mp-1190515,8.266611
mp-556318,12.957043
mp-1174554,5.900163
mp-772547,10.331633
mp-1518140,8.389819
mp-1209323,10.476856
mp-1211713,19.639683
mp-1265780,16.389913
mp-550898,8.517572
mp-1266421,14.137565
mp-1174855,9.781798
mvc-5491,6.629242
mp-771072,5.957359
mp-31020,10.756186
mp-26120,13.856231
mp-30997,8.090644
mvc-678,6.887053
mp-675376,7.268783
mp-1204400,12.933641
mp-754081,6.630578
mp-1213456,8.297545
mp-1177495,6.022833
mp-1029947,39.181782
mp-778857,11.417048
mp-772925,9.931786
mp-760981,14.215549
mp-1100658,10.457076
mp-1018052,3.72583
mp-676320,12.675682
mp-1196150,12.620865
mp-504117,12.622677
mp-753412,9.811082
mvc-280,13.187626
mp-26421,10.60131
mp-984697,11.75743
mp-1196761,13.153524
mp-1178148,7.88483
mp-672695,11.020227
mp-10837,10.622449
mp-757047,8.810761
mvc-7384,8.145983
mp-684898,35.094397
mp-1027736,38.764852
mp-20444,8.030556
mp-775905,16.304914
mp-849985,7.819916
mvc-13180,7.107577
mp-867606,13.62571
mp-1213734,13.213198
mp-1181303,9.075046
mp-1215706,5.882851
mp-1211552,10.560993
mp-26756,10.772422
mp-1232442,19.304382
mp-34650,5.279051
mp-1303634,7.254967
mp-685105,10.744881
mp-1215944,9.243519
mp-1247631,11.02389
mp-1247244,5.353737
mp-571505,9.475838
mp-1175562,10.064097
mp-1195976,13.395411
mp-1205274,17.353693
mvc-8407,12.57237
mp-1220226,9.656066
mp-768952,8.011126
mp-770576,12.55051
mp-1245262,10.747365
mp-704981,12.588417
mp-1223597,9.783708
mp-1093983,14.157459
mp-1103194,10.22093
mp-768107,9.049369
mp-753454,6.708474
mp-1212121,7.286134
mp-662720,17.395453
mp-1207891,10.63773
mp-674842,10.594015
mp-1075589,13.949411
mp-559627,7.530359
mp-722867,20.20673
mp-1246857,9.493209
mp-1099323,7.006956
mp-756307,6.022706
mp-684923,17.341735
mp-756746,10.41169
mp-607841,14.895299
mp-769584,9.044953
mp-1225684,11.239583
mp-1099317,6.70694
mvc-9889,7.987313
mp-1192628,9.288832
mp-1644766,8.763876
mp-1277718,8.780741
mp-979919,4.675646
mp-775976,14.085979
mp-1215517,5.026161
mp-1180331,7.067528
mp-1201375,10.763821
mp-1006616,11.700796
mp-1102363,6.137233
mp-580931,9.864584
mp-865230,4.610652
mp-1180160,8.509115
mp-1521350,7.786351
mp-776323,6.94171
mp-758018,6.267784
mp-626500,5.051294
mp-662796,14.976115
mp-674972,11.965845
mp-1237332,7.130057
mp-561149,8.98373
mp-1178584,16.663599
mp-1200192,11.545495
mp-683938,17.925321
mp-627023,9.138889
mp-1181699,6.5124
mp-696529,8.721652
mp-580226,5.442176
mp-772715,9.628224
mp-1210567,6.61373
mp-1265273,14.367882
mp-559927,10.288772
mp-774300,14.325797
mp-754086,5.805958
mp-1178206,8.163199
mp-1102877,9.430552
mp-1180243,18.852695
mp-4854,8.575626
mp-1224824,22.148695
mp-1201367,11.558781
mp-655003,10.620906
mp-561642,8.00409
mp-1222220,6.879057
mp-1204375,12.208124
mp-1073181,15.225189
mp-771093,14.664548
mvc-9284,10.279455
mp-30923,7.992288
mp-765706,5.921627
mp-1251503,12.332818
mvc-7860,15.596348
mp-754720,10.512607
mp-1095979,11.487883
mp-1182572,8.225329
mp-754563,9.495033
mp-551451,5.524043
mp-1239135,12.073606
mp-9230,8.324997
mp-1202018,18.924821
mp-779876,9.862105
mp-1174322,16.992435
mp-1228948,7.075664
mp-1281591,3.91036
mp-1205009,14.65828
mp-766680,11.571371
mp-1208559,3.744647
mp-1255039,15.874946
mp-21634,15.044393
mp-849566,12.638067
mp-557580,12.396954
mp-755015,7.858623
mp-1246874,5.672279
mp-1214918,12.023038
mvc-7545,9.747388
mp-1003765,14.564967
mp-1219310,5.442878
mp-1224837,6.977278
mvc-133,9.448708
mp-759876,6.484475
mp-28771,8.890406
mp-755469,7.836661
mp-684965,27.712602
mp-1208660,13.037691
mvc-5787,10.34526
mp-774362,14.337661
mp-1211834,20.153191
mp-532016,10.468964
mp-772605,9.530678
mp-1245818,10.569329
mp-1203960,12.888194
mp-705558,8.777751
mp-1316890,10.436277
mp-850393,9.150877
mp-1074265,14.476599
mp-574169,17.569656
mp-866712,8.918459
mp-752846,8.759317
mp-774512,12.948948
mp-1244947,10.548344
mp-765501,9.576495
mp-765595,9.342828
mp-760322,13.956528
mp-752748,8.101587
mp-690946,38.19079
mp-1194067,7.303246
mp-29090,10.278269
mp-628583,15.128104
mp-1194773,15.098495
mp-1211219,11.307368
mp-1211141,9.718879
mp-1641247,8.215643
mp-1093720,10.31484
mp-755791,7.736853
mp-1247434,8.269318
mp-1100632,15.480315
mp-1100767,4.925024
mp-27314,10.637421
mp-19357,5.524104
mp-1177180,14.075355
mp-758010,15.418782
mp-1264011,6.554642
mp-675681,9.399786
mp-24729,9.846305
mp-1227856,7.788791
mp-1204609,9.982447
mp-684626,23.245944
mp-1182299,6.157961
mp-1262201,14.537856
mp-770394,10.460543
mp-1099113,10.564279
mp-1218628,9.705066
mp-1218002,6.672298
mp-1643890,16.659351
mp-1247633,7.694938
mp-1210074,8.94756
mp-1095012,5.781884
mp-569207,9.447614
mp-1203348,11.805855
mp-1217706,8.732818
mp-1190117,8.383852
mp-556861,8.968663
mp-1219255,6.474506
mp-1096716,12.951152
mp-605839,9.577304
mp-1188281,11.272401
mp-1662144,9.524593
mp-1198289,9.962366
mp-1304043,15.361467
mp-1177768,7.392029
mp-541735,13.268205
mp-1210500,12.194984
mp-554190,12.195239
mp-1174631,7.710714
mp-1101538,13.634649
mp-21071,6.801356
mp-758525,9.853219
mp-1185565,15.8935
mp-662714,9.749838
mp-779457,10.476084
mp-1077889,7.694633
mp-768752,10.121268
mp-738637,19.055174
mp-1246648,8.307094
mp-779125,13.019414
mp-755981,5.849748
mp-1199379,9.922057
mp-1174738,9.820883
mp-1211154,18.819197
mp-12199,11.69084
mp-1099672,17.764675
mp-1006324,11.372746
mvc-2821,19.962938
mp-1175667,7.752652
mp-1217348,21.646315
mp-759186,8.942252
mp-17395,8.272161
mp-705448,17.231711
mp-1074408,8.007629
mp-765986,10.494738
mp-1176341,9.057879
mp-1176839,11.465254
mp-780106,8.515497
mp-1191216,9.968091
mp-1213496,29.513803
mp-703480,10.264381
mp-753438,9.875216
mp-1226273,5.851973
mp-1179560,10.892606
mp-1176902,14.002756
mp-1202196,16.900313
mp-765009,14.067088
mp-1209520,7.042832
mp-775261,14.309126
mp-1216980,11.299196
mp-551437,6.243082
mp-1239120,12.401934
mp-754878,9.608461
mp-1220175,6.741999
mp-779026,8.701769
mvc-12278,10.643505
mp-772227,13.925729
mp-19066,6.253354
mp-1197210,8.65875
mp-1174540,10.378755
mp-1210284,15.741156
mp-1204554,15.421025
mp-559088,12.284803
mp-1103578,7.471169
mp-780735,9.623429
mp-764798,11.441854
mp-1246981,5.479522
mp-561474,11.460268
mp-1218158,7.815546
