cif_id,property
mp-1196079,40
mp-697733,40
mp-1176659,64
mp-758520,28
mp-1644852,44
mp-24732,72
mp-973330,32
mp-567437,44
mp-1006593,128
mp-675651,10
mp-1650352,26
mp-758311,32
mp-1244561,16
mp-766564,52
mp-759466,43
mp-625377,12
mp-1177073,90
mp-565700,46
mp-1202241,32
mp-1194448,28
mp-555195,40
mp-1228292,56
mp-1218588,20
mp-1227857,21
mp-554740,40
mp-1221346,34
mp-1200706,32
mp-16821,30
mp-1220893,68
mp-1214291,36
mp-1225732,20
mp-1173828,92
mp-554705,22
mp-1212780,16
mp-1197708,216
mp-1194654,72
mp-1219255,20
mp-27717,56
mp-1208290,12
mp-1101405,6
mp-1176044,32
mp-774318,34
mp-1518971,40
mp-770503,84
mp-559754,50
mp-1276652,8
mp-1178380,12
mp-1194176,26
mp-1174466,28
mp-1074934,14
mp-1105610,18
mp-780853,42
mp-1218353,12
mp-1182622,32
mp-775325,80
mp-757221,20
mp-1103438,11
mp-1205627,10
mp-772104,92
mp-1195712,46
mp-1198025,112
mp-1210275,22
mp-779088,38
mp-766101,28
mp-1029306,12
mp-1220623,26
mvc-5000,16
mp-625572,32
mp-2515,4
mp-561313,30
mp-867976,80
mp-677203,78
mp-766878,56
mp-30598,8
mp-1102668,12
mp-758206,84
mp-1238808,2
mp-1278154,10
mp-557426,14
mp-705409,69
mp-12383,20
mp-1221459,23
mvc-5180,16
mp-758124,40
mvc-664,12
mp-1215949,3
mp-1193602,30
mp-976925,29
mp-1223023,6
mp-1207637,24
mp-27122,72
mp-758746,40
mp-1190354,21
mp-720721,164
mvc-6768,38
mp-540517,84
mp-1025781,9
mp-1219809,13
mp-554171,52
mp-763929,18
mp-1517934,18
mp-851033,40
mp-754956,16
mp-720337,67
mp-1216792,20
mp-1199702,56
mp-1194207,28
mp-1105610,18
mp-1198579,60
mp-757517,92
mp-6544,6
mp-1196887,36
mp-4816,60
mp-1186543,8
mp-1223093,20
mp-540050,68
mp-649754,46
mp-21827,58
mp-1179817,20
mp-1188757,16
mp-777044,96
mp-1180620,36
mp-755098,24
mp-1278467,24
mp-1025189,7
mp-1074135,22
mp-558692,64
mp-1211121,46
mp-1226570,9
mp-542391,26
mp-1522348,18
mp-756424,20
mp-558651,52
mp-738610,68
mp-1113401,10
mp-685526,91
mp-1105609,16
mp-770646,26
mp-1246057,18
mp-1304047,10
mp-1096170,4
mp-550635,8
mp-559984,64
mp-1100621,32
mp-1204580,38
mp-1218734,32
mp-1200552,38
mp-780111,34
mp-1009083,8
mp-1197848,76
mp-22732,12
mp-753221,22
mp-1199909,40
mp-18089,32
mp-29878,32
mp-1096517,4
mp-1227753,36
mp-1214326,54
mp-1105132,13
mp-781707,60
mp-756057,32
mp-17485,24
mp-1208785,14
mp-1074917,22
mp-1190543,22
mp-849301,33
mp-1273583,14
mp-997021,8
mp-770636,28
mp-684963,7
mp-1203799,116
mp-27615,34
mvc-15812,13
mp-696225,88
mp-759387,43
mp-27931,20
mp-1173622,78
mp-1210344,164
mp-976341,4
mp-1214745,26
mp-1183020,15
mp-1099665,144
mp-1077398,6
mp-1022107,8
mp-1205371,18
mp-655461,16
mp-1179442,68
mp-1204533,273
mp-1274281,12
mvc-6365,42
mp-1204058,39
mp-1218613,54
mvc-11781,13
mp-865464,8
mp-772094,36
mp-754884,16
mp-756770,23
mp-1177215,88
mp-1194894,42
mp-9248,12
mp-624762,112
mp-24538,62
mp-755005,14
mp-554859,48
mp-32613,28
mp-626573,64
mp-1219056,21
mp-510526,50
mp-1519851,40
mp-752543,16
mp-1180520,8
mp-1210278,88
mp-504184,28
mvc-10399,20
mp-1664613,28
mp-759348,100
mp-1202910,96
mp-763197,24
mp-1220585,13
mp-777438,48
mp-571179,36
mp-1177980,38
mp-758383,48
mp-706627,34
mp-3207,5
mp-1213828,20
mp-1192170,21
mp-1197512,33
mp-1182296,38
mp-556045,10
mp-706624,76
mp-1210729,28
mp-1246188,18
mp-765102,36
mp-571275,20
mp-753214,22
mp-744208,44
mp-623782,8
mp-16718,14
mp-753454,20
mp-768670,26
mp-1176400,52
mp-1579563,25
mp-758533,14
mp-1193279,28
mp-1212514,28
mp-1245979,16
mp-721217,52
mp-541930,78
mp-976384,24
mp-1181008,6
mp-1175204,48
mp-1208848,10
mp-1289268,20
mp-627314,70
mp-752554,32
mp-999305,4
mp-9090,4
mp-1201704,100
mp-752734,14
mp-532160,104
mp-1102698,11
mp-1666215,28
mp-1245023,100
mp-557482,42
mp-626547,24
mp-571593,36
mp-1181214,28
mp-757663,36
mp-1276433,6
mp-774656,28
mp-1226680,6
mp-1178165,28
mp-1080867,48
mp-1180428,72
mp-551905,5
mp-758404,80
mp-1094105,16
mp-27331,28
mp-1209266,24
mp-23315,16
mp-695963,48
mp-1248468,48
mp-1195374,68
mp-1220034,14
mp-765211,84
mp-1100447,22
mp-25390,18
mvc-10669,13
mp-1204119,60
mp-1174334,16
mp-1075720,28
mp-1568152,40
mp-698349,34
mp-1198443,96
mp-1174059,16
mp-1207750,30
mvc-10504,48
mp-602355,24
mvc-8410,36
mp-763508,18
mp-571626,24
mp-1245222,100
mp-1225400,23
mp-722571,200
mp-1075102,14
mp-772043,28
mp-1174450,28
mp-755836,18
mp-1175853,32
mp-25948,38
mp-1208506,24
mp-1518167,20
mp-14535,78
mp-777195,24
mvc-4371,20
mp-1198649,58
mp-39066,24
mp-758069,65
mp-556413,38
mp-542417,62
mp-1188071,20
mp-1176295,32
mvc-10144,48
mp-756095,8
mp-1226974,8
mp-1196628,60
mp-1196185,33
mp-972831,10
mp-22511,10
mp-774707,84
mvc-7987,37
mp-1517767,10
mp-1190083,20
mp-1098076,8
mp-1177422,29
mp-1184695,4
mp-766569,40
mp-779908,24
mp-560074,44
mp-1214648,48
mp-761819,20
mvc-5918,22
mp-561127,54
mp-568264,6
mp-32107,40
mp-760352,44
mp-776216,10
mp-1246474,28
mp-532545,152
mp-605088,168
mp-755246,36
mp-1206340,10
mp-1188671,18
mp-1225247,118
mp-545746,12
mp-1200043,43
mp-763787,17
mp-1192186,22
mp-1218905,50
mp-1224545,22
mp-1274975,18
mp-1194946,80
mp-29595,24
mp-1104112,14
mp-757088,27
mp-1174645,28
mp-1245741,18
mp-1522851,40
mp-1073157,10
mp-772050,28
mp-1247752,12
mp-1247164,14
mp-866496,28
mvc-12315,62
mp-1202938,56
mp-685365,50
mp-1099629,40
mp-1100520,32
mp-1225376,11
mp-764967,94
mp-551176,9
mp-686607,151
mp-1266342,79
mp-774910,17
mp-607044,28
mp-1180683,20
mp-1643016,24
mp-763588,20
mp-1199771,82
mp-1176972,94
mp-1627,10
mp-553971,28
mp-779287,14
mp-1223604,46
mp-1173573,57
mp-757345,28
mp-27361,10
mp-759328,34
mp-772996,64
mp-4549,16
mp-1211595,24
mp-1218911,35
mp-757982,28
mp-1182875,20
mp-1198666,56
mp-775802,40
mp-1198581,112
mp-1073360,12
mp-505199,78
mp-774925,27
mp-1518162,20
mp-768910,22
mp-768491,48
mp-8923,16
mp-1204077,44
mp-759339,72
mp-1227284,37
mp-1174890,24
mp-505515,10
mp-778467,30
mp-1003485,11
mp-1074189,22
mp-1645697,22
mp-695996,58
mp-1174550,16
mp-778857,45
mp-1246519,19
mp-1177123,20
mp-1100643,32
mp-1239201,28
mp-1518616,10
mp-38916,48
mp-685488,70
mp-1182770,80
mp-31746,56
mvc-9372,49
mp-1177189,88
mp-1244873,80
mp-1179195,50
mp-695291,93
mp-1238599,48
mp-1518441,40
mp-1202430,64
mp-766525,71
mvc-3341,16
mp-1222611,4
mvc-10538,40
mp-1196324,48
mp-1176628,12
mp-760185,48
mp-1180492,72
mp-1221075,20
mp-1074820,22
mp-757532,44
mp-697800,72
mp-674221,50
mp-20088,18
mp-1101909,12
mp-754928,7
mp-1225868,21
mp-19873,12
mp-1213600,40
mvc-3101,60
mp-21082,5
mp-721047,30
mp-1094591,4
mp-758396,28
mp-697128,36
mp-1228961,14
mp-19157,10
mp-29877,36
mp-1185038,4
mp-777776,86
mp-863373,84
mp-1073568,6
mp-561400,15
mp-1226725,4
mvc-10135,42
mp-1222792,34
mp-686004,40
mp-753572,26
mp-1178444,16
mp-1225074,25
mp-26500,68
mp-1218943,50
mp-1202144,38
mvc-12912,34
mp-1224197,24
mp-17760,16
mp-557163,18
mp-758816,26
mp-1216411,8
mp-1576333,24
mp-1105121,16
mp-1223109,20
mp-1105300,20
mp-1223684,98
mp-695601,86
mp-29554,36
mp-1221028,24
mp-753579,11
mp-1311921,20
mp-555484,16
mp-1257615,12
mp-851109,94
mp-1198601,32
mp-752751,36
mvc-5417,22
mp-776023,40
mp-850788,24
mp-29489,24
mp-777792,48
mp-776481,48
mp-1193526,26
mp-1205852,10
mp-754379,18
mp-1203968,60
mp-1202561,32
mp-10626,5
mp-1276032,8
mp-768843,72
mp-1188982,18
mp-1200256,52
mp-767614,37
mp-757379,48
mp-696588,16
mp-755636,19
mp-1198195,32
mp-755354,8
mp-1179740,40
mp-1191281,22
mp-1228704,60
mp-1245045,80
mp-759227,40
mp-1212917,92
mp-673834,60
mp-978283,4
mp-1208175,14
mp-1101841,12
mp-774821,28
mp-777735,96
mp-1193616,26
mp-583740,22
mp-555110,64
mp-1103766,14
mp-1099927,18
mp-770799,22
mp-757948,12
mp-753369,16
mp-779050,116
mp-28390,32
mp-1227657,8
mp-1097890,18
mp-559519,32
mp-706590,56
mp-504946,42
mp-1101463,25
mvc-14924,38
mp-755019,24
mp-17637,32
mp-720989,75
mp-1267554,98
mp-1027570,12
mp-1179410,48
mp-1218804,36
mp-756343,16
mp-757400,92
mp-1179383,52
mp-20615,12
mp-18833,13
mp-768200,24
mp-753709,12
mp-571260,24
mp-1215038,16
mp-778925,22
mp-1177963,56
mp-698100,32
mp-1097519,4
mvc-1302,40
mp-757340,50
mp-779876,80
mp-1201136,52
mp-1189009,20
mp-760096,30
mp-1178092,85
mp-1192409,28
mp-770671,28
mp-728,3
mp-774499,24
mp-1183657,4
mp-1197344,48
mp-1202764,48
mp-1173791,79
mp-1521193,18
mp-31969,80
mp-1174495,24
mp-569434,16
mp-756232,18
mp-1212383,10
mp-1222162,10
mp-777587,30
mp-1198410,52
mp-1227956,36
mvc-9121,28
mp-14550,20
mp-1176543,21
mp-867730,12
mp-1073459,12
mp-568370,11
mp-683902,34
mp-1201036,72
mp-1198768,32
mvc-11931,18
mp-1199508,96
mp-1195182,59
mp-757797,44
mvc-6345,28
mp-758885,45
mp-567369,9
mp-1100565,32
mp-1190804,24
mp-1281117,6
mp-752934,24
mp-1106162,16
mp-558434,22
mp-1181851,28
mvc-621,12
mp-984612,8
mp-1076058,40
mp-1193765,28
mp-1646657,24
mp-1198509,38
mp-1173231,26
mp-1195647,44
mp-680836,36
mp-1203723,36
mp-768391,72
mp-1182497,40
mp-1223129,126
mp-706248,60
mp-1095012,6
mp-1201857,432
mp-695286,79
mp-626829,18
mp-777593,96
mp-850961,27
mp-1214684,40
mp-1214768,56
mp-1177211,88
mp-989634,20
mp-1210944,37
mp-1175262,24
mp-766543,42
mp-18765,10
mp-1178623,48
mp-777778,12
mp-1223037,16
mp-776086,30
mp-1210789,12
mp-757646,14
mp-24601,36
mp-989554,10
mp-1180910,56
mp-753279,18
mp-1229074,60
mp-1099832,40
mp-1147734,30
mp-1247316,24
mp-559738,64
mp-1182537,10
mp-767436,72
mp-1219121,12
mp-1221513,6
mp-1208500,106
mp-1237975,10
mp-1078058,7
mp-698316,26
mp-560769,76
mp-1102399,22
mp-540986,26
mp-1224974,8
mp-1176983,80
mp-1195833,46
mvc-2286,20
mp-15600,76
mp-1074023,28
mp-1076163,144
mp-1221126,28
mp-1225907,30
mp-562302,14
mp-756161,16
mp-605437,16
mp-780234,40
mp-771854,28
mp-1200131,54
mp-1182664,80
mp-556994,12
mp-1302912,28
mp-1226504,7
mp-770808,36
mp-531358,69
mp-676050,17
mp-558751,56
mp-764510,54
mp-25197,22
mp-9512,60
mp-1188700,18
mp-1036619,32
mp-1226974,8
mp-1176342,14
mp-1182590,44
mp-759142,28
mp-1073655,24
mp-1211043,24
mp-1215776,6
mp-570929,142
mp-555867,28
mp-1246234,18
mp-1246378,18
mp-3400,13
mp-1181161,38
mp-556085,32
mp-18086,44
mp-760838,56
mp-8584,4
mp-541060,44
mp-1096709,4
mp-672986,24
mp-1080150,12
mvc-6617,14
mp-1211937,54
mp-648448,32
mp-756006,6
mp-1078510,10
mp-571279,12
mp-1199586,404
mp-753589,16
mp-697815,44
mp-1070147,5
mp-1192802,28
mp-579963,120
mp-1639651,44
mp-758275,69
mp-34421,11
mp-1199739,84
mp-1224612,32
mp-753672,28
mp-758159,36
mp-569776,16
mp-774490,28
mp-1211583,6
mp-753148,25
mp-759690,34
mp-1203091,38
mp-1210877,24
mvc-3,26
mp-1275946,16
mp-541836,40
mp-1217754,44
mvc-12368,16
mp-556914,52
mp-1180469,36
mp-1214942,60
mp-1219915,35
mp-1078748,10
mp-1213858,37
mp-755308,8
mp-754200,13
mp-1014444,20
mvc-890,24
mp-721330,161
mp-28157,56
mvc-2723,24
mp-984876,9
mp-1019535,13
mp-1211129,21
mp-571164,30
mp-1017347,8
mp-1183152,5
mp-545488,12
mp-1103327,12
mp-1195356,80
mp-559431,32
mp-774457,68
mp-752464,12
mp-1040003,64
mp-1100968,23
mp-26742,38
mp-760997,56
mp-755927,14
mp-1245108,100
mp-14506,34
mp-775290,28
mp-772865,39
mp-1284094,8
mp-1215146,96
mp-1224677,24
mp-12117,6
mp-1075627,28
mp-1019708,48
mp-1229048,10
mp-556402,40
mp-1227117,20
mp-867592,28
mp-569423,6
mp-1196346,47
mp-1226377,30
mp-1016144,10
mp-1182152,64
mvc-5032,56
mp-756097,24
mp-625151,22
mp-1301147,30
mp-1034098,31
mp-1227115,24
mp-1661813,26
mp-758664,54
mp-26173,16
mp-1199709,70
mp-761213,43
mp-1177743,96
mp-1076893,144
mp-757159,28
mp-766058,42
mp-38292,14
mp-770696,37
mp-1210368,24
mp-1179931,5
mp-1182461,38
mp-557528,52
mp-1180244,15
mp-1247127,14
mp-559940,40
mp-540518,104
mp-755752,28
mp-1191600,24
mp-1232345,28
mp-1025326,7
mp-1212134,28
mp-1203812,40
mp-1216258,20
mp-758482,67
mvc-9559,14
mp-1193881,28
mp-1212434,60
mp-777292,68
mvc-15137,38
mp-1094317,6
mp-555392,36
mp-541211,48
mp-13542,12
mp-707413,168
mp-653062,44
mp-1102490,12
mp-647629,14
mp-648167,35
mp-1201569,40
mp-22551,30
mp-850226,48
mp-766035,33
mp-1281353,12
mp-766435,48
mp-1188124,20
mp-1039263,6
mp-554740,40
mp-754890,29
mp-1120726,28
mp-11691,14
mp-1174453,28
mp-1228098,34
mp-1202980,38
mp-570506,12
mp-655,24
mp-1226273,8
mp-1221029,42
mp-1106376,20
mp-1227568,18
mp-1224141,15
mp-772045,24
mp-1103053,11
mp-1201857,432
mp-562985,52
mp-1204180,38
mp-1226153,14
mp-1189257,20
mvc-2806,26
mp-1181908,78
mp-557432,36
mp-850332,16
mp-753691,11
mp-779648,94
mp-867819,36
mp-4429,30
mp-1247608,36
mp-761118,30
mp-1645496,44
mp-676084,16
mp-1185610,8
mp-764299,66
mp-530696,75
mp-752461,18
mp-1094822,6
mp-644762,10
mp-1180243,24
mvc-8032,37
mp-1190098,20
mp-19279,5
mp-560124,90
mp-1193561,15
mp-989468,44
mp-675918,30
mp-1174108,20
mp-1191243,22
mp-1298053,10
mp-470,6
mp-1205366,20
mp-766588,52
mp-555846,28
mp-1218604,25
mp-779144,28
mp-757596,26
mp-1228998,18
mp-978,12
mp-752394,24
mp-583740,22
mp-1228599,42
mp-1203324,32
mp-1643875,20
mp-753469,9
mp-1211566,24
mp-1577282,25
mp-752894,15
mp-1239242,56
mp-1245030,100
mp-1214140,80
mp-1177786,24
mp-1221553,74
mp-754345,10
mp-1175622,32
mp-780694,76
mp-759124,30
mp-1221593,15
mp-774362,36
mp-1182823,116
mp-1197145,34
mp-1175042,24
mp-1212770,54
mp-1196720,88
mp-685395,93
mp-1245418,16
mp-1209715,6
mp-1237215,40
mp-558408,36
mp-5387,12
mp-654033,54
mp-761112,44
mp-18318,44
mp-582182,96
mp-696940,27
mp-754714,14
mp-1205853,10
mp-1198561,32
mp-753523,26
mp-1185066,4
mp-1247109,14
mp-1174135,16
mp-1273130,16
mp-774670,28
mp-734042,54
mp-1215320,12
mp-752669,12
mp-542084,64
mp-561165,48
mp-541401,38
mp-1175006,24
mvc-5327,18
mp-1517613,10
mp-31516,22
mp-1197249,38
mp-560321,28
mp-1214899,18
mp-765274,29
mp-1217459,135
mp-1196769,36
mp-1025289,7
mp-753680,17
mp-1521091,10
mp-760047,18
mp-1175688,32
mp-1298969,24
mp-768668,28
mp-756533,16
mp-583714,112
mp-759479,112
mp-654301,84
mvc-5967,24
mp-1218942,30
mp-1247920,29
mp-647680,50
mp-601616,52
mp-18183,36
mp-1097398,4
mp-849770,12
mp-1304728,12
mp-1204268,244
mp-625104,20
mp-1170759,80
mp-1174919,24
mp-754463,24
mp-1185182,4
mp-1025239,7
mp-758989,32
mp-669376,48
mvc-5995,10
mp-1198868,112
mp-1265872,80
mp-1036433,32
mp-1229198,50
mp-1245451,14
mp-753823,12
mp-1104276,15
mp-673837,29
mp-1182830,100
mp-1246944,11
mp-756402,16
mp-780569,39
mp-677378,18
mp-998233,5
mp-555743,112
mp-1197103,40
mp-1246840,18
mp-1075104,14
mp-1202353,48
mp-684826,36
mp-1195797,146
mp-850916,10
mp-774824,20
mp-1189260,20
mp-560112,32
mp-1193752,28
mp-1217495,44
mp-686001,22
mp-35739,8
mp-1210927,28
mp-1247828,36
mp-771095,24
mp-774930,40
mp-1177764,86
mp-603245,27
mp-1217468,2
mvc-3255,16
mp-1201386,36
mp-1078551,10
mp-1192298,24
mp-1189228,20
mp-1071820,6
mp-757652,104
mp-653954,54
mp-753633,6
mvc-7266,14
mp-1223294,20
mp-849366,20
mp-1179968,38
mp-1103880,14
mp-1216484,38
mp-1197742,42
mp-1176858,23
mp-19474,44
mp-1073702,24
mp-1173856,73
mp-1228590,25
mp-775325,80
mp-632490,28
mp-721249,50
mp-561410,16
mp-1179950,16
mp-649415,36
mp-699467,84
mp-758742,28
mp-1250155,22
mp-1181261,148
mp-753808,20
mp-720328,117
mvc-6910,14
mp-559727,16
mp-1174113,16
mp-7904,10
mp-1189393,20
mp-24776,160
mvc-3007,24
mp-1195844,44
mp-1201491,103
mp-1639328,20
mp-1216326,12
mp-1182641,60
mp-1522499,10
mp-766394,30
mp-1198787,56
mp-1227827,60
mp-1177526,86
mp-1662213,27
mp-557210,18
mp-850798,32
mp-626012,13
mp-698762,90
mp-1176382,26
mp-685291,72
mp-1217160,6
mp-622268,18
mp-1181809,22
mp-1244942,105
mp-1221530,20
mp-569106,10
mp-764348,28
mp-1194232,30
mp-985608,14
mp-1218936,50
mp-26716,40
mp-1244963,100
mp-1246977,28
mp-690946,96
mp-18814,10
mp-1250779,30
mp-626799,18
mp-753827,16
mp-29992,18
mp-1217377,115
mp-601211,200
mp-1294322,12
mp-762215,56
mp-1302816,40
mp-1189389,18
mp-1209718,32
mp-753037,20
mp-753450,25
mp-779470,94
mp-1236902,34
mp-542459,52
mp-774236,52
mp-1202359,48
mp-1179802,8
mp-560939,44
mp-1097256,4
mp-561403,44
mp-768935,50
mp-1283232,9
mp-20506,16
mp-9219,6
mp-754916,20
mp-1227900,20
mp-648832,62
mp-1186921,34
mp-685385,80
mp-759506,44
mp-772432,34
mvc-6699,52
mp-1216462,75
mp-1209067,20
mp-777837,96
mp-1277038,8
mp-1062939,12
mp-1200680,50
mp-29647,12
mp-12010,24
mp-1189007,20
mp-1176840,48
mp-1185759,29
mp-1101597,44
mp-756987,25
mp-1198514,90
mp-765723,23
mp-863379,86
mp-675921,10
mp-1282789,32
mp-771518,16
mp-762326,16
mp-1523087,40
mp-684427,72
mp-1176074,32
mp-1218201,9
mp-756386,16
mp-1246411,18
mp-676517,15
mp-1173819,50
mp-1196299,44
mp-758408,36
mp-1192918,22
mp-1214295,64
mp-772552,22
mp-1075267,14
mp-1199958,38
mp-695021,74
mp-530870,68
mp-642363,10
mp-1223526,26
mp-27027,52
mp-1200077,64
mp-530892,58
mp-777593,96
mp-1197240,78
mp-1245345,80
mp-23396,20
mp-1203109,46
mp-768104,45
mp-1216619,8
mp-1203523,40
mp-605684,156
mp-25935,80
mp-1079609,10
mvc-6178,10
mp-768412,16
mp-763805,43
mp-676519,34
mvc-880,44
mp-1211218,30
mp-1195158,32
mp-776443,36
mp-1217903,6
mp-1306185,14
mp-19086,12
mp-1176596,32
mp-1077659,40
mp-625939,5
mp-1276442,20
mp-1222582,36
mp-1190870,23
mp-5692,20
mp-998612,10
mp-862560,17
mp-684802,35
mp-1174799,28
mvc-2838,16
mp-1192755,24
mp-1200782,62
mp-867738,24
mp-1210016,20
mp-1079348,10
mp-1182234,8
mp-1077928,7
mp-760096,30
mp-1035990,32
mp-1192633,21
mp-764428,33
mp-6097,24
mp-756644,30
mp-1209088,18
mp-26173,16
mp-557494,136
mp-775799,40
mp-861908,4
mp-1185038,4
mp-1181218,50
