cif_id,property
mp-1174928,5.928608
mp-24574,7.187691
mp-755471,5.563408
mp-1174776,5.106571
mp-769005,12.109231
mp-1192381,7.912018
mp-558951,9.166425
mp-760697,6.35989
mp-1106263,5.727448
mp-1093970,11.743011
mp-721013,9.477621
mp-1227926,7.622268
mp-772032,14.802829
mp-752937,5.38902
mp-777568,9.050593
mp-1258369,7.485772
mp-752706,7.482611
mp-1229050,6.404015
mp-1213942,7.429419
mp-1246058,6.095075
mp-1203040,7.539496
mp-1143,4.805028
mp-10212,3.919862
mp-1223736,9.778975
mp-1182529,6.301922
mp-1196792,9.55016
mp-26574,9.848183
mp-1175676,5.863078
mp-1197679,10.487618
mp-772462,11.941805
mp-764905,6.893294
mp-756959,5.751354
mp-744710,9.791514
mp-1173895,5.169598
mp-2837,5.040698
mp-982366,6.964438
mp-1206413,4.131506
mp-1273627,5.051205
mp-541761,8.747543
mp-471,6.240817
mp-760315,6.122018
mp-1105635,6.836071
mp-1213607,7.267289
mp-556822,8.98502
mp-759068,6.736582
mp-677097,5.612627
mp-11883,5.212478
mvc-5923,5.375767
mp-1244517,5.93987
mp-778889,8.852344
mvc-10609,7.436184
mp-1038237,8.529538
mp-23959,6.405356
mp-13985,4.744661
mp-776481,10.416992
mp-504975,7.009015
mp-6745,6.532376
mp-1209871,6.890291
mp-772744,6.848262
mp-761102,10.330776
mp-1223478,9.055423
mp-555195,8.331569
mp-680781,9.554304
mp-1179238,10.306212
mp-698762,5.98868
mp-1200193,7.068783
mvc-8632,7.409765
mp-28359,8.091368
mp-1209538,7.323787
mp-755527,5.280271
mp-1220924,5.513206
mp-1100462,6.408324
mp-777154,5.079795
mp-1205063,8.753561
mp-16913,7.439449
mp-1183146,4.51882
mp-768580,8.337075
mp-768876,10.394715
mp-1094313,6.190851
mp-781596,8.955361
mp-11982,5.936866
mp-1025028,4.28775
mvc-16087,6.564918
mp-1100989,3.942897
mp-1542758,5.742742
mp-1272804,5.833894
mp-37255,5.49185
mp-6248,9.017088
mp-608594,5.572563
mp-8700,5.606218
mp-1223278,5.909589
mp-1079829,5.216308
mp-1179339,5.868711
mp-1175373,6.488465
mp-558356,7.382605
mp-863678,6.843406
mp-1303680,5.904383
mp-1223346,7.424054
mp-1227863,9.574467
mp-772809,6.58254
mp-565234,9.491837
mp-1225663,5.46206
mp-756664,8.20149
mp-766384,8.599659
mp-607004,4.062372
mp-756776,5.526414
mp-1101221,5.400971
mp-1198780,5.68529
mp-552260,5.711717
mp-532085,5.186475
mp-1093727,11.200766
mp-1195529,9.497765
mp-3822,6.136911
mp-567451,9.023841
mp-1274975,4.676508
mp-531566,9.468977
mp-756020,7.717171
mp-31677,4.772563
mp-625151,6.41121
mp-1661989,7.283778
mp-1238861,5.914741
mp-557285,11.990403
mp-1211923,6.699328
mp-1192583,8.368456
mvc-586,6.010143
mp-863429,6.197402
mp-849606,5.342108
mp-619791,8.755296
mp-1520703,8.539442
mp-758593,7.606341
mp-977012,6.05968
mp-1224431,13.266922
mp-1247452,7.429887
mp-1245316,13.453487
mp-1076637,11.700339
mp-1182623,7.704562
mp-1040107,8.555439
mp-760365,6.878855
mp-1228326,7.120959
mp-541859,10.750326
mp-1306461,4.992577
mp-1641018,8.423625
mp-1199870,9.442811
mp-540548,8.507412
mp-776599,8.587851
mp-1193501,7.626293
mp-1226085,7.314233
mp-1290445,6.202753
mp-582540,6.851133
mp-1222360,6.613384
mp-1068827,4.175306
mp-755479,6.677977
mp-1203200,5.79316
mp-1100687,5.184786
mvc-6606,8.561375
mp-1075570,6.844607
mp-755247,5.155808
mp-1219321,6.441773
mp-753743,5.238308
mp-1200554,15.178858
mp-1096590,13.256856
mp-1075397,6.647556
mp-551131,6.712632
mvc-6915,6.04931
mp-1220333,6.407351
mp-763784,5.30591
mp-768409,5.7134
mp-676144,4.931973
mp-6855,7.188751
mp-722272,9.416388
mp-1100512,6.502961
mp-760979,9.314
mp-1220492,4.924072
mp-1244731,5.64061
mp-31251,13.523402
mvc-9332,6.139884
mvc-11104,6.660354
mp-1209071,6.829663
mp-1303200,5.187019
mp-1077954,5.684303
mp-1212735,10.053937
mp-1100549,6.02885
mp-777482,8.736354
mp-582663,7.551768
mp-761203,6.204695
mp-763256,5.434382
mp-1039694,8.627943
mp-757247,5.551641
mp-1178000,8.419227
mp-603257,7.85218
mp-753827,5.993462
mp-1213199,8.719547
mp-973908,3.847637
mp-764348,6.756034
mp-556661,6.651667
mp-1571909,6.912129
mp-1220452,5.618666
mvc-10050,9.459547
mvc-2379,6.061458
mp-570728,8.142148
mp-13532,5.519637
mp-1213474,13.882596
mvc-15486,6.106594
mp-1194529,11.154487
mp-1213600,14.039413
mp-25976,6.83748
mp-1212748,8.600408
mp-774346,8.636146
mp-23621,9.984255
mp-560244,8.018764
mp-674953,7.352512
mp-1196744,8.949381
mp-1190577,6.680054
mp-759862,9.90356
mp-1193370,11.458046
mp-1522086,5.67962
mp-1197816,13.53416
mp-1227183,6.721594
mp-1174860,8.010751
mp-979261,4.588963
mp-1222577,5.154934
mp-1174867,5.065781
mp-607525,14.613834
mp-760180,9.71642
mp-1219313,6.893743
mp-1246347,7.260465
mp-1228739,6.976607
mp-1289936,5.525716
mp-1216175,6.488677
mp-1215966,5.932877
mp-7342,7.321715
mp-780123,8.128496
mp-684968,6.55193
mp-1213939,7.468934
mp-530245,7.388749
mp-756335,6.316193
mp-559745,7.4448
mp-676330,9.863701
mp-1080173,4.471637
mp-1221151,6.906943
mp-686718,12.418693
mvc-888,8.631707
mp-1174850,7.779411
mp-1208688,8.200127
mp-8048,5.053408
mp-1204871,9.329857
mp-581693,12.030396
mp-768541,9.054359
mp-28837,12.141622
mp-989195,3.57137
mp-3626,5.875991
mp-754343,6.220463
mp-23986,6.533624
mp-559795,9.596736
mp-707891,8.986121
mp-703393,6.946858
mp-1293112,5.219168
mp-11307,4.976478
mp-758432,7.497449
mp-758583,8.231856
mp-13979,7.77114
mp-1182822,5.709908
mp-646337,12.510325
mp-557863,7.852989
mp-1181551,7.232197
mp-569991,10.943869
mp-1228607,7.519159
mp-758960,9.213966
mp-771256,9.962065
mp-31746,8.506481
mp-1213903,5.356816
mp-1214529,5.512761
mp-862718,8.15698
mp-557918,6.482784
mp-1198837,9.581495
mp-1222102,6.696723
mp-1094086,5.653457
mp-754209,5.097072
mp-505246,8.550536
mp-767701,8.625698
mp-760165,8.927857
mp-1226276,7.337475
mp-775973,5.468083
mp-1037312,8.616829
mp-1197781,8.101722
mp-541044,3.567594
mp-752792,6.638456
mp-675545,7.645593
mp-569246,7.067363
mp-1174606,6.567055
mp-568621,8.655203
mp-1192770,7.22675
mp-30656,6.811728
mp-771317,5.486104
mp-758493,7.189153
mp-1311658,5.861176
mp-777643,9.723576
mp-1077263,3.41676
mp-777741,4.738151
mp-19976,6.842627
mp-759681,8.562293
mp-14999,9.692696
mp-766483,14.981764
mp-1195311,8.992159
mp-849411,9.774153
mp-768548,8.359561
mp-1100939,7.248217
mp-1176881,9.854063
mvc-5779,5.561705
mp-758094,9.435761
mp-850892,8.691919
mp-556985,7.055448
mp-1182066,10.894067
mp-13346,8.062364
mvc-3126,3.935854
mp-556276,12.070974
mp-767363,5.878258
mp-24108,12.400272
mp-758139,11.884437
mp-866481,9.199762
mp-1180812,8.540928
mp-756153,5.584082
mp-1200225,7.2535
mp-644418,6.187818
mp-531917,5.754356
mp-1279360,5.216488
mp-778844,5.227491
mp-40502,7.481706
mp-28391,10.399118
mp-1179513,11.546911
mp-1218724,9.364249
mp-1288479,5.463305
mp-1227233,7.753411
mp-1073304,6.676324
mp-1517730,5.678986
mp-770101,5.14682
mp-1217197,5.07314
mp-764043,5.810806
mp-1182792,13.498384
mp-626299,7.469622
mp-29352,4.157158
mp-29074,11.419469
mp-850875,5.774728
mp-1297798,6.577687
mp-1179984,9.325545
mp-1179966,11.477615
mp-23477,5.629452
mp-771985,7.947851
mp-1195119,7.386958
mp-1174203,5.919209
mp-561165,11.269709
mp-1172893,9.918331
mp-1279062,5.558645
mp-756308,6.03435
mp-1204414,7.52202
mp-756990,7.98242
mp-2204,8.266432
mp-1282740,5.601564
mp-757152,8.138286
mp-1218672,6.714308
mvc-12739,6.750711
mp-1200233,7.644711
mp-770286,7.254393
mp-569776,5.117396
mp-1216969,11.894475
mvc-5367,6.552527
mp-743771,10.938072
mp-1036839,8.594872
mp-754368,5.412649
mp-1199681,11.357101
mp-4344,5.342918
mp-17540,7.76398
mp-760969,9.777289
mp-764701,5.491873
mp-31259,8.975158
mp-1272386,3.36879
mp-1282714,5.911393
mp-771041,6.426754
mp-1213527,8.608737
mp-755928,5.839201
mp-28361,7.191469
mp-761259,8.839666
mp-1201323,12.333725
mp-774554,11.694321
mp-757037,7.698538
mp-540864,5.371602
mp-557484,9.638781
mp-1222672,6.884108
mp-1302251,6.002766
mp-676804,7.532221
mp-570644,12.421191
mp-1206248,2.850985
mp-645701,16.26305
mp-633538,4.835325
mp-774248,6.169152
mp-559012,6.677908
mp-686369,13.300239
mp-989576,5.58516
mp-622375,12.397673
mp-1277185,5.90442
mp-754619,7.164752
mp-1205445,6.585308
mp-1213315,7.401033
mp-1182770,13.978377
mp-1219756,7.236142
mp-1074538,5.53264
mvc-10708,7.834707
mp-32749,4.209215
mp-767276,7.954679
mp-1182923,5.28129
mp-998194,5.735617
mp-1221439,8.852777
mp-758273,7.285739
mp-1278185,3.027738
mp-703291,10.424698
mp-1199663,10.209025
mp-743863,5.653866
mp-559748,7.336981
mp-1232148,8.544322
mp-10752,3.506728
mp-561519,5.024714
mp-561022,7.907278
mp-1246444,5.094859
mp-17519,7.593375
mp-1197830,16.595465
mp-1301441,5.93763
mp-1222676,5.289243
mp-1234171,8.700645
mvc-15475,4.003727
mp-1272899,5.894245
mp-1273461,9.01927
mp-772530,4.979152
mp-1213306,8.426235
mp-1223763,11.013621
mp-685907,10.423774
mp-26416,7.476031
mp-1191917,6.14519
mp-1202310,13.584493
mp-774573,8.49854
mp-27583,7.346339
mp-1204488,9.41025
mp-764990,9.776255
mp-1076805,7.746357
mp-779755,5.945319
mp-851093,8.508747
mp-1178343,4.766268
mp-1224521,11.307359
mp-1543276,4.832144
mp-8539,4.394712
mp-560885,5.102231
mp-1247743,6.833067
mp-1093705,11.843618
mp-1192956,8.006825
mp-760351,4.457887
mp-754320,6.460201
mp-1078686,3.257655
mp-673655,8.113682
mp-1229160,13.939712
mp-1199276,9.526415
mp-540,4.927243
mp-759110,5.567069
mp-757833,6.287603
mp-761000,9.768457
mp-766210,8.437473
mp-1186413,4.298658
mp-1100970,7.92995
mvc-12553,7.044116
mp-560128,6.977007
mp-1097017,5.98539
mp-754865,4.785512
mp-1191281,6.941606
mp-571169,10.832164
mp-1120778,4.973141
mp-1276496,6.076805
mp-776410,7.535338
mp-771073,5.740497
mp-1201379,8.519725
mp-849286,12.840233
mp-1175612,9.776867
mp-1212123,10.069845
mp-695948,12.458256
mp-1175387,7.721299
mp-752836,6.731291
mp-755113,5.479205
mp-1220556,12.10805
mp-1284552,5.705586
mp-1177427,8.653822
mp-1179258,5.965679
mp-849482,5.796788
mp-1282537,5.831025
mp-1076207,11.155311
mp-1178212,5.408079
mp-28096,9.733316
mp-753754,6.834727
mp-634326,4.56777
mp-1202251,12.7539
mp-631537,3.65779
mp-1521817,8.481485
mp-3891,5.968744
mp-554280,8.240786
mp-863402,5.954594
mp-532666,7.944191
mp-1190556,7.702811
mp-1177394,5.876151
mp-556102,7.665993
mp-1210722,5.364323
mp-1221346,9.445776
mp-1211642,9.143163
mp-1247045,8.412574
mp-1229218,7.45427
mp-1097539,11.432019
mp-1223008,6.987378
mp-1099229,8.549504
mp-1192652,8.873609
mp-1186993,3.582486
mp-24816,6.509275
mp-1073484,6.932986
mp-680486,13.177037
mp-777862,7.9019
mp-21390,12.259273
mp-1087486,5.945641
mp-604583,10.539015
mp-1228063,9.770284
mp-1220943,10.03118
mp-1523281,5.327678
mp-634900,4.453465
mp-758301,12.420818
mp-1100558,5.993262
mp-1226360,6.69899
mp-1521621,6.021873
mp-1213842,10.41523
mp-674493,7.460279
mp-1094871,6.574111
mp-17870,7.800941
mp-769659,4.315595
mvc-4902,8.143766
mvc-15358,5.940628
mp-1029850,12.047014
mp-18005,5.439832
mp-764519,9.058517
mp-1223747,8.096751
mvc-7371,6.588037
mp-11383,4.838524
mp-1184427,5.159847
mp-709549,10.402493
mp-1173569,7.575723
mp-1203812,7.130805
mp-554420,6.95507
mp-765576,7.815202
mp-1304173,7.256751
mp-773170,5.93415
mp-1104196,6.070337
mp-757097,10.223016
mp-1226780,4.313133
mp-760313,5.647576
mp-648394,10.967248
mp-1214496,7.42149
mp-1182068,6.374978
mp-26535,5.012022
mp-717,4.577933
mp-630711,6.767462
mp-1238967,7.091689
mp-1220534,4.720005
mp-1100818,7.866632
mp-640312,11.17337
mp-867551,4.927484
mp-1111602,6.959219
mp-1183839,6.199488
mp-540518,10.326444
mp-756799,6.497335
mp-568080,6.391509
mp-677002,13.556084
mp-1216257,10.903059
mp-1204092,11.842008
mp-866660,7.335857
mp-768711,5.288032
mp-1239197,6.507583
mp-1213189,7.531383
mp-1200288,10.410252
mp-532289,7.588694
mp-1210502,8.86036
mp-1220956,7.146033
mp-1214596,8.044652
mp-1225434,8.290604
mp-761154,6.071304
mp-680679,7.111893
mp-23376,7.006515
mp-17217,10.006821
mp-1219063,5.368945
mp-27452,7.641638
mp-758138,11.154128
mp-1245323,10.315273
mp-555407,10.01192
mp-540862,7.387644
mvc-6340,6.457399
mp-1106254,11.013898
mp-560955,9.246166
mp-1093751,11.22481
mp-770820,6.646153
mp-1228198,5.963673
mp-22854,9.416973
mp-1100716,9.781096
mp-1176835,8.797823
mp-1217687,5.396554
mp-560899,8.821335
mp-1075651,6.988932
mp-1182497,8.90461
mp-1174864,7.700367
mp-20287,4.144593
mp-1225591,6.508014
mp-1191652,5.73465
mp-1182474,5.015529
mp-1039713,8.584464
mp-22114,6.845219
mp-756556,5.858699
mp-1521970,8.544621
mp-863371,9.765163
mp-1199472,11.930407
mvc-2939,3.997463
mp-31293,9.587149
mp-1190455,8.507446
mp-756838,5.899087
mp-1223712,6.447285
mp-676089,5.061739
mp-1244934,11.403492
mp-1518348,6.086771
mp-1072653,5.060137
mp-1113313,7.53614
mp-542200,9.555809
mp-676645,8.065815
mp-1201947,9.917606
mp-1245587,7.714576
mp-770872,7.635953
mp-1177485,6.097733
mp-1101692,5.102997
mp-31818,8.536575
mp-2865,5.935242
mp-1226893,7.717911
mp-504946,8.537829
mp-1180615,10.143271
mvc-14155,5.205407
mp-1075504,5.509094
mp-1213859,8.316955
mp-561255,8.967786
mp-1120827,5.440168
mp-569275,5.837861
mp-1519420,6.154634
mp-1100701,5.751841
mp-1218343,12.07199
mvc-10026,5.495929
mp-42583,8.986114
mp-556129,8.050732
mp-1216592,4.167138
mp-772209,9.554111
mp-1193752,7.758065
mp-755977,9.454732
mp-1227455,7.784475
mp-1195867,12.122864
mp-18995,5.777354
mp-1196257,7.213132
mp-1193512,7.782258
mp-1180693,7.324489
mp-555802,8.530044
mp-1209478,8.042806
mp-769481,10.671723
mp-1213406,7.002001
mp-1221444,6.748777
mp-568363,2.46871
mp-561110,8.910914
mp-1226275,4.218774
mp-1221071,8.764965
mp-1186872,7.260785
mp-1646657,6.764244
mp-1178282,7.609185
mp-1097510,10.266018
mp-1212700,7.391086
mp-1080106,6.103414
mp-504662,9.681696
mp-697317,10.380566
mp-1104990,7.171466
mp-1215340,5.131455
mp-768426,15.238337
mp-755861,7.442798
mp-582134,7.070963
mp-850739,5.807201
mvc-8086,6.858672
mvc-9328,5.904282
mp-28037,9.883534
mp-764985,5.920332
mp-1221275,7.178961
mp-760344,6.601245
mp-849457,5.576777
mp-603606,9.036129
mp-1246999,11.34383
mp-22942,6.234794
mp-753638,5.359715
mp-867134,7.063262
mvc-3991,5.245753
mp-673704,8.967348
mp-1275773,5.088253
mp-1213333,11.694992
mp-744790,7.267601
mp-1567921,6.351934
mp-1205804,4.066893
mp-774224,10.71385
mp-1218371,7.508026
mp-1095154,7.728186
mp-677246,12.079197
mp-618964,8.797062
mp-1198353,8.9917
mp-561048,6.706638
mp-542148,8.543552
mp-761005,5.825728
mp-1105453,7.581659
mp-755339,7.77096
mp-1197751,8.124532
mp-1576123,5.84722
mp-849301,5.804727
mp-1193408,8.361614
mp-1222981,5.040616
mp-768041,6.316253
mp-759398,8.695659
mp-1221155,9.351056
mp-1174208,5.099558
mp-9938,5.328115
mp-1222732,5.882187
mp-761197,5.354336
mp-554964,12.557579
mp-762572,5.641132
mp-1211738,6.190756
mp-753301,6.356742
mp-1228578,7.86591
mp-647374,7.594545
mp-774498,6.024326
mp-707226,7.638631
mp-1223238,5.564778
mp-1196865,7.566806
mp-1247262,7.237407
mp-1232213,5.70518
mp-1189214,5.716403
mp-773502,6.083593
mp-1188383,6.141526
mp-1210880,8.855451
mp-780142,8.382228
mp-1661926,5.440061
mp-1105562,5.984394
mp-1176886,5.230471
mp-1223369,5.604499
mp-560901,9.644818
mp-1174771,5.826951
mp-1226372,8.890095
mp-1190515,8.021846
mp-556318,10.646188
mp-1174554,5.797902
mp-772547,8.966494
mp-1518140,6.002948
mp-1209323,10.281193
mp-1211713,6.927469
mp-1265780,3.898989
mp-550898,4.871794
mp-1266421,9.759847
mp-1174855,7.758675
mvc-5491,6.629242
mp-771072,5.859885
mp-31020,10.756186
mp-26120,8.744302
mp-30997,8.087832
mvc-678,5.23129
mp-675376,5.707845
mp-1204400,8.52385
mp-754081,6.511641
mp-1213456,6.450889
mp-1177495,5.99856
mp-1029947,3.39804
mp-778857,9.231086
mp-772925,9.531939
mp-760981,9.776718
mp-1100658,10.000092
mp-1018052,3.72583
mp-676320,6.337942
mp-1196150,11.797125
mp-504117,10.941627
mp-753412,5.069228
mvc-280,5.433672
mp-26421,10.10947
mp-984697,9.863877
mp-1196761,11.746994
mp-1178148,7.628409
mp-672695,5.983394
mp-10837,7.675502
mp-757047,7.769706
mvc-7384,7.141682
mp-684898,3.852774
mp-1027736,3.401551
mp-20444,5.53306
mp-775905,6.909428
mp-849985,5.60831
mvc-13180,7.107577
mp-867606,7.087183
mp-1213734,13.213198
mp-1181303,8.573938
mp-1215706,5.010873
mp-1211552,8.370408
mp-26756,10.361582
mp-1232442,5.057308
mp-34650,5.279023
mp-1303634,5.444253
mp-685105,5.082758
mp-1215944,5.901152
mp-1247631,7.648043
mp-1247244,5.339175
mp-571505,7.01402
mp-1175562,5.8013
mp-1195976,7.132804
mp-1205274,13.111238
mvc-8407,8.75956
mp-1220226,5.57028
mp-768952,6.586025
mp-770576,9.037442
mp-1245262,10.362677
mp-704981,6.956769
mp-1223597,9.001561
mp-1093983,14.157459
mp-1103194,8.781
mp-768107,8.217731
mp-753454,5.998481
mp-1212121,6.463141
mp-662720,10.707218
mp-1207891,10.63773
mp-674842,7.506471
mp-1075589,5.409413
mp-559627,7.361611
mp-722867,7.1948
mp-1246857,8.129921
mp-1099323,6.018878
mp-756307,5.977926
mp-684923,14.420712
mp-756746,7.009764
mp-607841,7.520369
mp-769584,6.258094
mp-1225684,8.897546
mp-1099317,6.473394
mvc-9889,5.572803
mp-1192628,8.002188
mp-1644766,8.195738
mp-1277718,5.335971
mp-979919,4.675646
mp-775976,14.083392
mp-1215517,4.97518
mp-1180331,7.067528
mp-1201375,7.749229
mp-1006616,8.836462
mp-1102363,6.042454
mp-580931,8.852438
mp-865230,4.610652
mp-1180160,7.40518
mp-1521350,5.483726
mp-776323,6.94171
mp-758018,5.095004
mp-626500,5.03915
mp-662796,10.129245
mp-674972,11.965845
mp-1237332,7.109739
mp-561149,7.452176
mp-1178584,14.900829
mp-1200192,9.181201
mp-683938,10.565993
mp-627023,8.262562
mp-1181699,5.161636
mp-696529,5.750246
mp-580226,3.766321
mp-772715,5.92475
mp-1210567,6.61373
mp-1265273,8.281207
mp-559927,8.466939
mp-774300,5.774624
mp-754086,5.601461
mp-1178206,8.094025
mp-1102877,5.104625
mp-1180243,4.400537
mp-4854,4.325802
mp-1224824,15.837503
mp-1201367,7.464161
mp-655003,10.080791
mp-561642,5.724866
mp-1222220,6.860968
mp-1204375,10.428742
mp-1073181,5.403465
mp-771093,5.99069
mvc-9284,8.846479
mp-30923,6.734052
mp-765706,5.894416
mp-1251503,5.643981
mvc-7860,11.40503
mp-754720,2.825397
mp-1095979,11.487883
mp-1182572,7.840154
mp-754563,5.849414
mp-551451,5.458528
mp-1239135,7.079615
mp-9230,6.390441
mp-1202018,8.452063
mp-779876,9.862105
mp-1174322,5.110417
mp-1228948,5.050616
mp-1281591,3.877189
mp-1205009,10.880393
mp-766680,11.364233
mp-1208559,3.744647
mp-1255039,9.537381
mp-21634,7.091187
mp-849566,8.849131
mp-557580,10.000498
mp-755015,6.468115
mp-1246874,5.655316
mp-1214918,11.70398
mvc-7545,9.321392
mp-1003765,5.472344
mp-1219310,5.108655
mp-1224837,5.839464
mvc-133,8.532542
mp-759876,5.890302
mp-28771,8.667213
mp-755469,5.727943
mp-684965,5.427701
mp-1208660,6.231522
mvc-5787,8.904109
mp-774362,8.267843
mp-1211834,5.22117
mp-532016,10.460289
mp-772605,6.837
mp-1245818,10.569329
mp-1203960,9.936669
mp-705558,8.620242
mp-1316890,6.081764
mp-850393,4.638986
mp-1074265,7.068209
mp-574169,7.727403
mp-866712,7.587477
mp-752846,7.821142
mp-774512,7.811243
mp-1244947,10.406636
mp-765501,5.029608
mp-765595,8.791664
mp-760322,9.791319
mp-752748,5.89709
mp-690946,5.645819
mp-1194067,7.270486
mp-29090,10.196999
mp-628583,6.529478
mp-1194773,7.628446
mp-1211219,9.207545
mp-1211141,9.563422
mp-1641247,7.252448
mp-1093720,10.31484
mp-755791,5.632893
mp-1247434,7.076618
mp-1100632,6.644396
mp-1100767,4.925024
mp-27314,5.777718
mp-19357,5.524101
mp-1177180,9.791335
mp-758010,15.418782
mp-1264011,6.554642
mp-675681,9.391464
mp-24729,9.764883
mp-1227856,5.529768
mp-1204609,9.749098
mp-684626,9.25313
mp-1182299,6.155963
mp-1262201,5.95065
mp-770394,8.97398
mp-1099113,6.582213
mp-1218628,9.65511
mp-1218002,5.714786
mp-1643890,8.010862
mp-1247633,7.669204
mp-1210074,8.854951
mp-1095012,5.781884
mp-569207,9.447614
mp-1203348,7.221338
mp-1217706,3.546022
mp-1190117,8.245671
mp-556861,8.963998
mp-1219255,6.471046
mp-1096716,12.951152
mp-605839,5.807483
mp-1188281,11.272401
mp-1662144,5.871257
mp-1198289,9.553842
mp-1304043,6.465543
mp-1177768,5.421977
mp-541735,11.397389
mp-1210500,8.345362
mp-554190,11.633077
mp-1174631,7.660742
mp-1101538,10.327003
mp-21071,3.924531
mp-758525,5.91001
mp-1185565,15.8935
mp-662714,8.406915
mp-779457,5.619191
mp-1077889,3.65291
mp-768752,8.318174
mp-738637,13.628601
mp-1246648,5.650265
mp-779125,8.97147
mp-755981,5.817789
mp-1199379,9.922057
mp-1174738,9.740262
mp-1211154,7.458434
mp-12199,10.127485
mp-1099672,11.11815
mp-1006324,11.086168
mvc-2821,3.879864
mp-1175667,7.752652
mp-1217348,5.5267
mp-759186,8.093568
mp-17395,8.272161
mp-705448,9.96175
mp-1074408,7.534274
mp-765986,7.06641
mp-1176341,8.510895
mp-1176839,9.061457
mp-780106,8.515497
mp-1191216,7.816974
mp-1213496,11.697097
mp-703480,7.9647
mp-753438,5.170367
mp-1226273,4.314198
mp-1179560,10.541717
mp-1176902,9.812627
mp-1202196,9.754567
mp-765009,9.76945
mp-1209520,7.027066
mp-775261,8.243761
mp-1216980,7.410869
mp-551437,6.243082
mp-1239120,7.049355
mp-754878,4.59602
mp-1220175,4.14177
mp-779026,8.568
mvc-12278,10.227163
mp-772227,9.799302
mp-19066,6.253354
mp-1197210,8.181218
mp-1174540,5.092585
mp-1210284,11.628484
mp-1204554,7.624677
mp-559088,8.597129
mp-1103578,7.058111
mp-780735,5.8726
mp-764798,9.03936
mp-1246981,5.479521
mp-561474,11.456557
mp-1218158,7.744745
